dataset,corruption,fold,val_score,test_score
1485,ftt,2,0.5615936792407381,0.5941572252368218
1485,ftt,3,0.6335832083958021,0.6230713472092783
1485,ftt,4,0.5321419707123355,0.5980754366695143
1485,ftt,5,0.3502030615432677,0.6652265005451792
1485,ftt,6,0.6234415826801045,0.6619299712083218
1485,ftt,7,0.6198830409356726,0.5999467384710984
1485,ftt,8,0.5819677199925793,0.6275223705551164
1485,ftt,9,0.6762333965844401,0.5897154753129179
1485,ftt,10,0.6999822474702645,0.7114701704545455
1485,ftt,11,0.6336996336996337,0.6414112203585887
1485,ftt,12,0.5944199313633729,0.6014971622777302
1485,ftt,13,0.6147787707231867,0.6441662875299148
1485,ftt,14,0.5922835670749749,0.6184179316888044
1485,ftt,15,0.6007216233543559,0.5976880717243889
1485,ftt,16,0.6142662156548573,0.6843866115971637
1485,ftt,17,0.609520775497201,0.5843140738108983
1485,ftt,18,0.350879533456576,0.5980397595931576
1485,ftt,19,0.5721036976642357,0.6048632218844984
1485,ftt,20,0.5892824594446807,0.6225185185185185
1485,ftt,21,0.6129963464690051,0.576522151149017
1485,ftt,22,0.6035089308631909,0.6224010432875413
1485,ftt,23,0.5846153846153846,0.6225185185185185
1485,ftt,24,0.5921814671814672,0.5838705375005556
1485,ftt,25,0.5181920903954802,0.5841995841995842
1485,ftt,26,0.44477298114199354,0.5708856496848993
1485,ftt,27,0.6698712134953745,0.6537642045454546
1485,ftt,28,0.5691831204026326,0.6662697220274597
1485,ftt,29,0.714962962962963,0.6222722960151802
151,ftt,0,0.8625656435504285,0.8736856106921304
151,ftt,1,0.8600866845582509,0.8670362684726326
151,ftt,2,0.8465549134994066,0.8763803005212131
151,ftt,3,0.8701715461742747,0.8702141343292631
151,ftt,4,0.8665224385243517,0.872095551102452
151,ftt,5,0.8645822317274429,0.860442740065243
151,ftt,6,0.8746152716599227,0.875468409390813
151,ftt,7,0.869666535426923,0.8697598245370884
151,ftt,8,0.8673046005153234,0.8750533517784956
151,ftt,9,0.8590196075326881,0.8712500412356251
151,ftt,10,0.8651946557057851,0.8617877954075398
151,ftt,11,0.8716394003335627,0.869161679326127
151,ftt,12,0.8607726104988628,0.8652627695228581
151,ftt,13,0.8595049630815821,0.8636849568310963
151,ftt,14,0.8706554968515131,0.8692946032851989
151,ftt,15,0.870498511967134,0.8707134986455193
151,ftt,16,0.8628729394620076,0.8668892654241426
151,ftt,17,0.8510646010611784,0.8646027937573102
151,ftt,18,0.8662566088763941,0.8679086990132303
151,ftt,19,0.8637296829546007,0.8680999572329805
151,ftt,20,0.8523332409177229,0.8614138252567743
151,ftt,21,0.8645158612406822,0.8749363772524393
151,ftt,22,0.853682445330209,0.8698396492007653
151,ftt,23,0.8631668275633073,0.8697307806034555
151,ftt,24,0.8574286622675752,0.8730639142062506
151,ftt,25,0.8573453925426062,0.8665126876656806
151,ftt,26,0.8672549718668011,0.868899608682428
151,ftt,27,0.8620870847742556,0.8672987837657423
151,ftt,28,0.8463846446113643,0.8693740527206953
151,ftt,29,0.8644180409032712,0.8708302561107812
1461,ftt,0,0.9080283489661769,0.8869387333960117
1461,ftt,1,0.9107873861158532,0.8882271435742743
1461,ftt,2,0.909679803169092,0.8865764915402403
1461,ftt,3,0.9086834993211488,0.8897546911661454
1461,ftt,4,0.9167997611367674,0.8852307669789481
1461,ftt,5,0.904888439255941,0.8911850665630765
1461,ftt,6,0.909787657697794,0.888925986376861
1461,ftt,7,0.906488889812744,0.8908400481925491
1461,ftt,8,0.9087403419079326,0.8914979476675863
1461,ftt,9,0.9010270295765028,0.8895811558627258
1461,ftt,10,0.9057258393693007,0.8889904143717702
1461,ftt,11,0.9025694826223589,0.8847582253564837
1461,ftt,12,0.9140872089396482,0.8875526214154977
1461,ftt,13,0.9062982945112191,0.8881229167990494
1461,ftt,14,0.9086834993211488,0.8887383591027205
1461,ftt,15,0.9070035743127687,0.8917178099028994
1461,ftt,16,0.8985985299703888,0.8917459399087934
1461,ftt,17,0.908166455894862,0.8879092797109903
1461,ftt,18,0.9140086878132404,0.8856146395152507
1461,ftt,19,0.9075853028671015,0.8868852769953904
1461,ftt,20,0.9019598423899092,0.8865573150676981
1461,ftt,21,0.9095173796279271,0.8920785866493536
1461,ftt,22,0.9082283947663633,0.8889756254011848
1461,ftt,23,0.9090603966967552,0.8929643187082748
1461,ftt,24,0.9088599507594158,0.8856492250518487
1461,ftt,25,0.9072438044148926,0.8863043010418931
1461,ftt,26,0.9045745192041595,0.8929652105106161
1461,ftt,27,0.9056676449184812,0.8933863919140124
1461,ftt,28,0.9128382870140392,0.8906175777471881
1461,ftt,29,0.9079180538732022,0.8903948319807851
3,ftt,0,1.0,0.9968745412282848
3,ftt,1,1.0,0.9953114331965377
3,ftt,2,0.9968745412282848,0.9953128095413957
3,ftt,3,1.0,0.996875
3,ftt,4,0.9968745412282848,0.9968753973843552
3,ftt,5,0.9968745412282848,0.9937507947687102
3,ftt,6,0.9937480419799499,1.0
3,ftt,7,0.9968753973843552,0.9953128095413957
3,ftt,8,1.0,0.9937507947687102
3,ftt,9,0.9937480419799499,0.996875
3,ftt,10,1.0,1.0
3,ftt,11,1.0,0.9984376031804653
3,ftt,12,1.0,0.9984376031804653
3,ftt,13,0.9906236236848545,0.996875
3,ftt,14,1.0,0.9968745412282848
3,ftt,15,0.9937514669065873,0.9968745412282848
3,ftt,16,1.0,0.996875
3,ftt,17,1.0,0.996875
3,ftt,18,0.9875029338131748,0.9984376031804653
3,ftt,19,0.99375,0.9953114331965377
3,ftt,20,1.0,0.9921857219942296
3,ftt,21,0.9968745412282848,0.9968745412282848
3,ftt,22,0.9906261921530651,0.9968745412282848
3,ftt,23,1.0,0.9968753973843552
3,ftt,24,0.9968745412282848,1.0
3,ftt,25,0.99375,1.0
3,ftt,26,0.9968745412282848,0.9937490824565696
3,ftt,27,1.0,0.9968745412282848
3,ftt,28,1.0,0.9921880159023262
3,ftt,29,1.0,0.9921889326975976
46,ftt,0,0.9373236235281533,0.9608030468023188
46,ftt,1,0.9654357490482722,0.959261574193204
46,ftt,2,0.9501281206530492,0.9596447180007374
46,ftt,3,0.9531970710981162,0.951756172197837
46,ftt,4,0.9591781595618444,0.9624950929124989
46,ftt,5,0.9497875375416022,0.9624589122000377
46,ftt,6,0.9623444236083166,0.957647919923244
46,ftt,7,0.949969203292998,0.9637643976638788
46,ftt,8,0.9530007710136951,0.9624222405470816
46,ftt,9,0.9471020250243541,0.9669687117437792
46,ftt,10,0.9686034508583613,0.9578018733371824
46,ftt,11,0.9625862729688783,0.9609408474370253
46,ftt,12,0.9686675467824318,0.9421162517229262
46,ftt,13,0.9590933442946712,0.9562996081203464
46,ftt,14,0.9598669877307647,0.9544363146946224
46,ftt,15,0.9749388424275415,0.9560163380048013
46,ftt,16,0.9433288805360538,0.9622476978315258
46,ftt,17,0.9593449698106382,0.9592476489028213
46,ftt,18,0.9719095283734722,0.9608198958803364
46,ftt,19,0.9593721389347967,0.9625267527925573
46,ftt,20,0.9843189622210722,0.9466292969073836
46,ftt,21,0.9623678394783828,0.9655875982546591
46,ftt,22,0.9687303017611547,0.9546476748663241
46,ftt,23,0.9376333533052642,0.9517341132816084
46,ftt,24,0.9343236935572758,0.9542439973546365
46,ftt,25,0.9623906421144163,0.943740656506614
46,ftt,26,0.9717687590872911,0.9534158746874313
46,ftt,27,0.9529768667503405,0.9329240029131696
46,ftt,28,0.9595365715834893,0.9423038136690624
46,ftt,29,0.9718919797173896,0.962284194467365
