0,1,2,3
1.0,-0.18274546808203868,-0.18274546808203904,0.16061809417518472
-0.18274546808203868,1.0,0.9999999999999999,0.6349402703229291
-0.18274546808203904,0.9999999999999999,1.0,0.6349402703229291
0.16061809417518472,0.6349402703229291,0.6349402703229291,1.0
