,id,corruption,fold,test_score
20,469,gbt,20,0.1792107233910338
21,469,gbt,21,0.17355992184385594
22,469,gbt,22,0.19509269969796286
23,469,gbt,23,0.18259339515955747
24,469,gbt,24,0.14405663603233934
25,469,gbt,25,0.20569650841731718
26,469,gbt,26,0.16267236529948398
27,469,gbt,27,0.22527640460694495
28,469,gbt,28,0.1959699615641711
29,469,gbt,29,0.22611509250164713
0,1049,gbt,0,0.9013975225002739
1,1049,gbt,1,0.8779850222356381
2,1049,gbt,2,0.8874715767289667
3,1049,gbt,3,0.9246575342465754
4,1049,gbt,4,0.9074272635916473
5,1049,gbt,5,0.9119671273510394
6,1049,gbt,6,0.9149592579218084
7,1049,gbt,7,0.9318666236236908
8,1049,gbt,8,0.9030743490536441
9,1049,gbt,9,0.8841398327699698
10,1049,gbt,10,0.8786431046157218
11,1049,gbt,11,0.8927747165101062
12,1049,gbt,12,0.916286983859881
13,1049,gbt,13,0.8771799262381454
14,1049,gbt,14,0.8620882052735408
15,1049,gbt,15,0.8995594638629797
16,1049,gbt,16,0.8927747165101062
17,1049,gbt,17,0.8609677993239637
18,1049,gbt,18,0.8821941997390592
19,1049,gbt,19,0.8874715767289667
20,1049,gbt,20,0.8713364580366161
21,1049,gbt,21,0.8686918104726322
22,1049,gbt,22,0.8881627104465126
23,1049,gbt,23,0.8844046364594308
24,1049,gbt,24,0.8966836263542327
25,1049,gbt,25,0.9297489521962764
26,1049,gbt,26,0.899587855067307
27,1049,gbt,27,0.8955093212483265
28,1049,gbt,28,0.9080770983567005
29,1049,gbt,29,0.9030743490536441
0,1050,gbt,0,0.8747729123598319
1,1050,gbt,1,0.8670690747212215
2,1050,gbt,2,0.8785942492012779
3,1050,gbt,3,0.8570271909367713
4,1050,gbt,4,0.8718064290538436
5,1050,gbt,5,0.89437116367358
6,1050,gbt,6,0.8816691381378244
7,1050,gbt,7,0.8574068267253748
8,1050,gbt,8,0.8664006398330275
9,1050,gbt,9,0.8944288239266949
10,1050,gbt,10,0.8749763864271819
11,1050,gbt,11,0.8670917428274079
12,1050,gbt,12,0.8670690747212215
13,1050,gbt,13,0.8429847836681649
14,1050,gbt,14,0.8922560230339711
